N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-12;0;3.738452924908861;4.093926231634883;0.18404711588075545;12.106710641155406;2.2472206006481477;5.407619476318359;0.05328869819641113;4;0.07956886291503906
-12;1;3.7607928041329015;4.160034158478463;0.19764749146992985;12.106710641155406;2.303249139825546;3.497058629989624;0.04824471473693848;5;0.08520388603210449
-12;2;3.8295202806629587;4.184655200219712;0.19764749146992985;18.297417713727494;2.4593829486869576;3.1580913066864014;0.04888439178466797;6;0.08523011207580566
-12;3;3.724033392666422;4.140639885711725;0.18404711588075545;18.297417713727494;2.4731717816945578;2.460923910140991;0.05001950263977051;9;0.09429049491882324
-12;4;3.811297136046031;4.2030162213065285;0.18445757845932226;18.297417713727494;2.4984990970505607;1.7723290920257568;0.04880356788635254;11;0.09940218925476074
-12;5;3.7745033754744766;4.329120936964023;0.23597993613444107;18.459781967848695;2.6392497101648567;1.1427876949310303;0.060149431228637695;24;0.13879656791687012
-12;6;4.615981745797315;5.959150007967168;0.23597993613444107;39.53867744054299;5.592059872438931;0.8365862369537354;0.07391023635864258;39;0.17727351188659668
-12;7;5.31275624024255;7.376058444086517;0.21358310429307018;39.592730213094846;6.948593391857325;0.5336148738861084;0.09897828102111816;65;0.2473294734954834
-12;8;7.519333919141971;9.882331780722831;0.588428973828664;66.19648178830667;9.10037052064454;0.2702310085296631;0.17955422401428223;145;0.46201491355895996
-12;9;11.696590298340457;14.069770404704236;0.4772107168858471;45.131927736575946;8.901776376426477;0.1732947826385498;0.2465975284576416;213;0.6339030265808105
-12;10;13.04371182476489;15.170548520612208;0.5136456328896994;91.3033250629711;11.756025120835782;0.11682581901550293;0.3309469223022461;298;0.8456442356109619
-12;11;13.314622206686922;16.244092263970142;0.6535103648478964;70.51019927603471;11.50788367853123;0.08896875381469727;0.3830711841583252;350;0.9673793315887451
-13;0;3.7607928041329015;4.100860423909805;0.18404711588075545;12.106710641155406;2.2451732863362768;4.9491589069366455;0.054019927978515625;4;0.08313345909118652
-13;1;3.7607928041329015;4.095084581229283;0.18404711588075545;12.106710641155406;2.2506573997287753;4.627410650253296;0.051601409912109375;4;0.09215617179870605
-13;2;3.724033392666422;4.103871022776246;0.19764749146992985;13.511646630793436;2.3155200656469908;3.4270222187042236;0.04998779296875;6;0.0876772403717041
