N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
-9;1;5.809407220190352;6.763276856030023;0.1732887763243784;40.809579760762055;4.91121339142625;1.3696823120117188;1.0411064624786377;25
-9;2;5.9036005962463225;6.771920070612364;0.1732887763243784;33.88244383157744;4.751396483699755;1.2718265056610107;1.0473337173461914;29
-9;3;6.0100356904098415;6.947924712945641;0.1732887763243784;37.68240948447371;5.076364769026931;1.209643840789795;1.0525603294372559;32
-9;4;6.108112561380988;6.832041710770685;0.1732887763243784;45.60120096006244;4.778227520722461;0.7846975326538086;1.0897963047027588;55
-9;5;5.907370734937847;7.066223682562522;0.1732887763243784;33.82808787088032;4.865968248537011;0.5232522487640381;1.143437385559082;88
-9;6;6.510455360418339;7.747491558679823;0.26925824035671836;40.27781062818583;5.414470088176992;0.444887638092041;1.1797831058502197;110
-9;7;6.692236472211677;8.073485404500255;0.26925824035671836;41.4954579321641;5.797575248464218;0.4141414165496826;1.2429451942443848;150
-9;8;6.957012936598582;8.476238997964977;0.26925824035671836;49.79575312212879;6.391416880381795;0.3765852451324463;1.5346629619598389;328
-10;0;5.667541706948431;6.575106476303449;0.1732887763243784;40.38216845341518;4.630969520204962;2.134589910507202;1.146540641784668;19
-10;1;5.667541706948431;6.498303218882025;0.1732887763243784;35.7176711026909;4.360693357876596;1.6454551219940186;1.147576093673706;21
-10;2;5.820867632922086;6.7718369978620885;0.1732887763243784;40.809579760762055;5.065270179909054;1.3829731941223145;1.154236078262329;25
-10;3;5.957476730965902;6.739401859315295;0.1732887763243784;33.88244383157744;4.557472995060838;1.3169209957122803;1.1566591262817383;26
-10;4;5.82550858294795;6.697144209627607;0.1732887763243784;39.58382913514053;4.495082798672984;0.8542013168334961;1.1979870796203613;48
-10;5;6.192901500912151;6.967448257457214;0.1732887763243784;49.9211080506032;4.872922353145452;0.7445473670959473;1.215574026107788;57
