N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
5;-4;0.948894620071177;2.1165794458648057;0.0379999999999967;78.76902795033085;3.5880599937050253;71.68196105957031;2.796560764312744;280;74.60006332397461
3;-5;0.9616319462247578;2.1262699232863587;0.0379999999999967;78.76902795033085;3.4734105435562626;50.5265474319458;2.769834518432617;280;107.93310022354126
4;-5;0.9518534551074546;2.1034835644202703;0.0379999999999967;78.76902795033085;3.5295330378827416;62.14126539230347;2.9286534786224365;280;114.15736842155457
5;-5;0.9395122191861058;2.099462713484807;0.0379999999999967;78.76902795033085;3.5541960524037206;82.55267333984375;3.10870623588562;280;112.63408923149109
3;-6;0.9495835929500911;2.118244046576423;0.0379999999999967;78.76902795033085;3.4966962871855456;58.52205204963684;2.6706080436706543;280;152.23256158828735
4;-6;0.9406173504672285;2.103187736387257;0.0379999999999967;78.76902795033085;3.5671568328080383;72.82694935798645;2.834512948989868;280;139.7534909248352
5;-6;0.9225811617413245;2.090299334461792;0.0379999999999967;78.76902795033085;3.547547510879966;95.4378547668457;3.0155599117279053;280;139.90982794761658
3;-7;0.932258011496818;2.091015358018133;0.0379999999999967;78.76902795033085;3.452605098945689;68.40898442268372;2.753389596939087;280;182.81484532356262
4;-7;0.9203309187460734;2.0780252188216313;0.0379999999999967;78.76902795033085;3.521940437451075;84.40442276000977;3.1217706203460693;280;189.68849539756775
5;-7;0.9142187921936301;2.0785418633475103;0.0379999999999967;78.76902795033085;3.5364262229397414;107.02215552330017;3.3241500854492188;280;198.00946831703186
6;-1;1.1417950779364976;2.4632790653008643;0.06999999999999318;103.63533420624455;3.936560703211373;30.72888207435608;2.511991262435913;280;18.685118198394775
7;-1;1.0811863854118717;2.3823277688549354;0.06999999999999318;103.63533420624455;3.880862480076271;35.606149196624756;2.5925798416137695;280;18.639978408813477
6;-2;1.0058081327967037;2.2343688826599912;0.0379999999999967;103.63533420624455;3.689577155239502;43.20449876785278;2.678583860397339;280;35.779505491256714
7;-2;0.9811569701123253;2.1981898452583613;0.0379999999999967;103.63533420624455;3.6511381550506217;50.442145347595215;2.8283298015594482;280;35.873101234436035
6;-3;0.9682571972363516;2.124550041328769;0.0379999999999967;103.63533420624455;3.5089267553176002;54.02120232582092;2.8477702140808105;280;57.64789652824402
7;-3;0.9499652625227962;2.1078792170182012;0.0379999999999967;103.63533420624455;3.487168725308194;63.51897954940796;3.0083281993865967;280;57.492369651794434
6;-4;0.9244944564463454;2.0722853705765436;0.0379999999999967;78.76902795033085;3.4854993350363404;85.41390419006348;2.948171854019165;280;84.3829128742218
7;-4;0.9166007855113366;2.0647956788978292;0.0379999999999967;78.76902795033085;3.475409769658416;100.67288088798523;3.0859453678131104;280;74.93410229682922
6;-5;0.9170736066423498;2.0686688722932116;0.0379999999999967;78.76902795033085;3.470917339668108;95.56511688232422;2.992964029312134;280;104.87324047088623
7;-5;0.9149693983953749;2.057992409654528;0.0379999999999967;78.76902795033085;3.437460053697992;112.7067346572876;3.196178674697876;280;104.7665159702301
6;-6;0.9127151801082336;2.0656781273843023;0.0379999999999967;78.76902795033085;3.469177826295099;110.81445622444153;3.1910505294799805;280;140.53196954727173
7;-6;0.9125376704553045;2.0652910661179655;0.0379999999999967;78.76902795033085;3.476838401310586;129.38438510894775;3.376920223236084;280;140.54820322990417
6;-7;0.911633698367928;2.0611551253528853;0.0379999999999967;78.76902795033085;3.463287698345732;124.14981818199158;3.2655255794525146;280;183.3444800376892
7;-7;0.9124368471297173;2.0649000517307443;0.0379999999999967;78.76902795033085;3.4750087888030547;144.7674868106842;3.588115930557251;280;183.4825074672699
8;-1;1.053890411760155;2.345157749298022;0.06999999999999318;103.63533420624455;3.8882794037005417;42.90060997009277;2.625166893005371;280;16.5780291557312
8;-2;0.9716995420396041;2.183349001538723;0.0379999999999967;103.63533420624455;3.6612961332295018;59.804540157318115;2.815572500228882;280;32.29702115058899
8;-3;0.9454099639838798;2.10602826199682;0.0379999999999967;103.63533420624455;3.5010146851673505;73.92316055297852;2.9511003494262695;280;52.4673388004303
8;-4;0.9163323632831037;2.063829882729186;0.0379999999999967;78.76902795033085;3.4677613434066044;117.82084250450134;3.222273588180542;280;77.97315764427185
8;-5;0.9132666642333923;2.066705125911192;0.0379999999999967;78.76902795033085;3.4685664441436237;135.33859372138977;3.3936305046081543;280;108.52570462226868
8;-6;0.9125376704553045;2.0688274343442554;0.0379999999999967;78.76902795033085;3.4952780692249226;149.30333280563354;3.544837713241577;280;140.2529559135437
8;-7;0.9125376704553045;2.068432649775888;0.0379999999999967;78.76902795033085;3.494155997761596;165.19418716430664;3.7464418411254883;280;190.6127848625183
