N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
3;-7;1.502407734271898;3.03183397674589;0.0379999999999967;92.73662482261257;4.572606542657549;26.412771224975586;1.8654241561889648;279
4;-7;1.3638126704206894;2.8583774855146675;0.0379999999999967;92.73662482261257;4.4267187190098785;30.29039430618286;2.032641887664795;279
5;-7;1.2916427524667973;2.729212999489058;0.0379999999999967;92.73662482261257;4.300111721346374;34.7399742603302;2.230804204940796;279
6;-7;1.2310146221714826;2.6360159934476695;0.0379999999999967;92.73662482261257;4.240744671635225;42.195892572402954;2.4220504760742188;279
7;-7;1.2042429156943406;2.590852716486742;0.0379999999999967;92.73662482261257;4.198830251954716;49.268925189971924;2.646381139755249;279
8;-7;1.1932229841902982;2.5593976577178976;0.0379999999999967;92.73662482261257;4.103799269620141;53.86712622642517;2.8426873683929443;279
9;-7;1.1623962319278236;2.5173029606299093;0.0379999999999967;92.73662482261257;4.003446071857807;58.64311671257019;3.077871084213257;279
1;-8;2.1626964650639318;3.90588465063864;0.07399999999999807;92.73662482261257;5.28132069945144;15.467114210128784;1.5270943641662598;279
2;-8;1.7532073465508833;3.37500698452072;0.0379999999999967;92.73662482261257;4.833634375047512;21.122546434402466;1.6964540481567383;279
3;-8;1.508821062949474;3.0268847680060653;0.0379999999999967;92.73662482261257;4.496570430299345;25.60508894920349;1.8452961444854736;279
4;-8;1.3716471849568388;2.8550318130250467;0.0379999999999967;92.73662482261257;4.355878465603802;29.41902756690979;2.024494171142578;279
5;-8;1.2984975933747374;2.718489946027142;0.0379999999999967;92.73662482261257;4.206680315108249;33.80211925506592;2.2037241458892822;279
6;-8;1.2314804099132097;2.630878908481351;0.0379999999999967;92.73662482261257;4.160696999530186;40.87268257141113;2.4070146083831787;279
7;-8;1.2066548802370944;2.5854041509911885;0.0379999999999967;92.73662482261257;4.115405487478449;47.69626522064209;2.582606792449951;279
8;-8;1.1951656788914222;2.551538008591436;0.0379999999999967;92.73662482261257;4.026500628791431;51.95650577545166;2.7834925651550293;279
9;-8;1.1714012975919048;2.5070165014267696;0.0379999999999967;92.73662482261257;3.920990752900586;56.426547050476074;3.000190496444702;279
1;-9;2.182580124531502;3.9271373978982647;0.07399999999999807;92.73662482261257;5.296319411346549;15.086424112319946;1.5337326526641846;279
2;-9;1.7553352956059445;3.3809722742897073;0.0379999999999967;92.73662482261257;4.847642268677244;20.58275270462036;1.6809451580047607;279
3;-9;1.5181320759406953;3.0355756530307327;0.0379999999999967;92.73662482261257;4.5101468821528705;25.144707918167114;1.856358289718628;279
4;-9;1.3738926450054232;2.8680168332552434;0.0379999999999967;92.73662482261257;4.377085765571106;28.80677342414856;2.0101478099823;279
5;-9;1.3007786129853123;2.7261472679774417;0.0379999999999967;92.73662482261257;4.213546515325161;33.010417222976685;2.192413568496704;279
6;-9;1.233556241117526;2.637926215662383;0.0379999999999967;92.73662482261257;4.164754409248294;39.71202850341797;2.3623123168945312;279
7;-9;1.211863441151686;2.5921191066362037;0.0379999999999967;92.73662482261257;4.120778255845437;46.317267179489136;2.5606181621551514;279
8;-9;1.1998816608315994;2.559841978178787;0.0379999999999967;92.73662482261257;4.032071208401738;50.557421922683716;2.7525622844696045;279
9;-9;1.18336004664684;2.5237997743347997;0.0379999999999967;92.73662482261257;3.9324297668146886;54.833744525909424;2.9488308429718018;279
1;-10;2.185040045399627;3.945619922982919;0.07399999999999807;124.59829148106326;5.411708116412835;14.757735013961792;1.5284032821655273;279
2;-10;1.7590625344199675;3.4038437479236823;0.0379999999999967;124.59829148106326;4.971512288942882;20.127952575683594;1.6777575016021729;279
3;-10;1.5299934640383255;3.0566719342799122;0.0379999999999967;124.59829148106326;4.651595761563556;24.27080750465393;1.8222320079803467;279
4;-10;1.3807722476932969;2.8831184470655984;0.0379999999999967;124.59829148106326;4.508955863096355;27.91209387779236;1.9893677234649658;279
5;-10;1.3008305039473744;2.7321844361727283;0.0379999999999967;124.59829148106326;4.3130902138094465;32.04162359237671;2.138112783432007;279
6;-10;1.233651490494781;2.637598549181774;0.0379999999999967;124.59829148106326;4.268085285611744;38.76801419258118;2.3419249057769775;279
7;-10;1.2146587998281597;2.5937270189200383;0.0379999999999967;124.59829148106326;4.225535555633116;44.62794280052185;2.5016961097717285;279
8;-10;1.2014541189741712;2.5636993668971586;0.0379999999999967;124.59829148106326;4.141471015456392;48.78594899177551;2.707145929336548;279
9;-10;1.1847514507271075;2.528608066944887;0.0379999999999967;124.59829148106326;4.045649303534268;52.994532108306885;2.8899850845336914;279
