N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;Clustering Time
-10;8;33.16208624865428;78.69489144355806;0.45805580702915866;397.1521096015532;94.79541273768692;2.398791551589966;9.008248805999756;3864;118.47218418121338
-10;9;47.561983033932265;82.57269609914857;0.7688050050139774;402.4665531810563;90.07274270640254;1.175236463546753;20.317323207855225;8900;264.5645501613617
-11;0;5.4053476903535405;8.4364810845318;0.0;91.40656747124258;9.738009182735855;128.41522455215454;0.7624120712280273;23;3.502039670944214
-11;1;5.42970588790251;8.349476922393407;0.0;85.70325694439154;9.561456898379154;82.50260376930237;0.6590039730072021;35;4.056550979614258
-11;2;6.524281050592561;10.818750679644916;0.0;201.6044768613711;15.136471207176044;62.273112773895264;0.6852066516876221;61;4.9499921798706055
-11;3;7.8631756399230595;13.007446512115175;0.2139491950367623;349.10448140715346;25.05925543469492;47.392908811569214;0.839918851852417;115;6.84796667098999
-11;4;8.064742452790115;14.339992127148967;1.3969838619232178e-08;415.12144939176216;32.57902666623567;36.38642239570618;1.1218469142913818;225;10.765051126480103
-11;5;11.772499361539506;39.29646057473443;0.1855476872937741;409.54915231602024;78.67659998054258;24.464704275131226;1.4907643795013428;357;15.336573839187622
-11;6;18.210495968452395;77.57366230962229;0.012237600861644929;410.66741244010655;111.93148086319592;15.327353715896606;2.3364856243133545;672;26.224414110183716
-11;7;11.474243963522122;25.58005434321983;0.20022505427453477;375.9928332424565;42.39898130690879;8.865691423416138;3.682210922241211;1197;44.459733724594116
-11;8;17.873465458764464;54.04468678894756;0.2965685903722415;397.1521096015532;80.76680617660776;4.464205026626587;6.449105501174927;2272;80.42686009407043
-11;9;22.426879428939873;55.35015826347031;0.29716831756017886;401.36714819497337;75.25598696172814;2.0795505046844482;12.553576946258545;4690;160.97756171226501
-11;10;107.70441235534841;129.81327897965144;0.2323606671319551;416.3932839601123;103.11355817429235;1.0394787788391113;25.702871561050415;9503;310.2181351184845
