N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
8;-3;7.300275953688327;8.663111238178447;0.2694541936953252;82.2280338464322;6.48411950785152;0.8979425430297852;1.0261757373809814;174
9;-3;7.221255361777465;8.460767438889969;0.2694541936953252;82.2280338464322;6.32439743008814;0.8067855834960938;1.0151290893554688;174
5;-4;7.134740990393401;8.214448823655458;0.1732887763243642;43.929699851011954;5.675330838018432;0.5776619911193848;0.4876534938812256;174
6;-4;7.018228337693197;8.232462226479925;0.26925824035671464;39.96776826393988;5.790746508596414;0.6648828983306885;0.5969679355621338;174
7;-4;6.991602105383284;8.06599844313104;0.26925824035671464;41.53751316581194;5.635886185116301;0.7445621490478516;0.7141976356506348;174
8;-4;7.005255963282943;8.122075508932049;0.26925824035671464;68.47157302532563;5.992031622076684;0.8291828632354736;0.8406267166137695;174
9;-4;6.868223933448879;7.906039759722864;0.26925824035671464;68.47157302532563;5.804126278107444;0.8646743297576904;0.9091231822967529;174
5;-5;6.690966223199759;7.69638924892321;0.1732887763243642;53.95955244671698;5.509920534318355;0.6508693695068359;0.4764890670776367;174
6;-5;6.625896165802778;7.671834901969271;0.2504241402101771;42.7628343307597;5.384878114730118;0.7852897644042969;0.6078596115112305;174
7;-5;6.4866808924133;7.489875510198022;0.2504241402101771;42.7628343307597;5.263012702131058;0.9633169174194336;0.7835559844970703;174
8;-5;6.577615753447432;7.567106981798808;0.2504241402101771;68.47157302532563;5.595145738355636;1.1333849430084229;0.9758944511413574;174
9;-5;6.3596143800154925;7.304869259864187;0.25000000000001077;68.47157302532563;5.247285795428142;1.3112218379974365;1.1062066555023193;174
10;-1;9.176793098755956;11.199556563283355;0.42936646643630255;85.90239905883013;8.49346712218154;0.513676643371582;1.1132009029388428;174
11;-1;8.912167196657085;10.981621001839052;0.07071067811864672;85.90239905883013;8.2572564235089;0.5107071399688721;1.1709110736846924;174
12;-1;8.842710500745813;10.960530651099708;0.07071067811864672;85.90239905883013;8.418277095518501;0.5291788578033447;1.2647738456726074;174
13;-1;8.840955830678034;11.077714361483139;0.42936646643630255;81.79846981492074;8.538351138366322;0.5563619136810303;1.3739356994628906;174
14;-1;8.918520056601317;10.85893263465571;0.42936646643630255;71.87945839433196;8.032754930204462;0.583035945892334;1.468797206878662;174
10;-2;7.803013112573455;9.337683651108605;0.32015621187163534;74.02687031747324;7.214706327704607;0.6338527202606201;1.0406033992767334;174
11;-2;7.74522266008445;9.20109576435058;0.2711623130156497;74.02687031747324;6.979569279422845;0.6664154529571533;1.137436866760254;174
12;-2;7.738862965578336;9.244354339958809;0.2711623130156497;74.02687031747324;7.1368723365622175;0.7080402374267578;1.2544646263122559;174
13;-2;7.816009211867662;9.395770789845376;0.2711623130156497;82.67199987034607;7.415488305668323;0.7500183582305908;1.3578708171844482;174
14;-2;7.802083055184697;9.260024546564237;0.32015621187163534;82.67199987034607;6.972015681268698;0.7925679683685303;1.4536488056182861;174
10;-3;7.214128737732767;8.508278612294149;0.2694541936953252;86.32601317244993;6.861021183503906;0.7962632179260254;1.0285308361053467;174
11;-3;7.02157389763862;8.368100203952537;0.2694541936953252;86.32601317244993;6.7411284912358616;0.8374760150909424;1.1258256435394287;174
12;-3;7.117480523331272;8.383341458989902;0.2694541936953252;86.32601317244993;6.718148749745217;0.8905684947967529;1.225879192352295;174
13;-3;7.209195516838202;8.52828912507633;0.2694541936953252;78.60617063922209;6.7099389387047115;0.9692497253417969;1.350757122039795;174
14;-3;7.177917525299376;8.373579268472964;0.2694541936953252;72.51955469087287;6.0820107226523055;1.0236690044403076;1.4366040229797363;174
10;-4;6.856146205653861;7.896532961442078;0.26925824035671464;72.51955469087287;6.0714634562448415;0.9484429359436035;1.005645751953125;174
11;-4;6.804815279297088;7.809264242808544;0.2694541936953252;72.51955469087287;6.02530237028034;1.0009443759918213;1.0972189903259277;174
12;-4;6.810398593327699;7.826875555650387;0.2694541936953252;72.51955469087287;6.038025176806487;1.059450626373291;1.2023200988769531;174
13;-4;6.8687356187292545;7.9073132415129805;0.2694541936953252;72.51955469087287;6.15534753089965;1.1315150260925293;1.3035943508148193;174
14;-4;6.807975396547799;7.777925819968849;0.18027756377319157;72.51955469087287;5.654449491798485;1.2078089714050293;1.4012045860290527;174
10;-5;6.329911150874113;7.261187548578567;0.25000000000001077;72.51955469087287;5.600622526592218;1.0923066139221191;0.9881420135498047;174
11;-5;6.287953925770791;7.234465542826726;0.25000000000001077;72.51955469087287;5.594444275895334;1.1611766815185547;1.0831081867218018;174
12;-5;6.267338270749385;7.2343619232150775;0.25000000000001077;72.51955469087287;5.612085893432923;1.2367916107177734;1.1872544288635254;174
13;-5;6.261791197413088;7.30900578547852;0.18027756377319157;68.47157302532563;5.623277003080656;1.3153045177459717;1.2874755859375;174
14;-5;6.261791197413088;7.17615061141541;0.18027756377319157;59.525219867296585;5.070733603020761;1.4171724319458008;1.3849022388458252;174
15;-1;8.836769415544737;10.616237469736209;0.42936646643630255;71.87945839433196;7.778114062197996;0.6219210624694824;1.5775527954101562;174
16;-1;8.8026530504217;10.541293863762528;0.4949747468305913;71.87945839433196;7.685336102071123;0.6410486698150635;1.6538219451904297;174
17;-1;8.797939824198993;10.521332823503714;0.4949747468305913;71.87945839433196;7.567442113384017;0.6626648902893066;1.751358985900879;174
18;-1;8.846440814517393;10.5920700239114;0.4949747468305913;71.87945839433196;7.832243202941613;0.6900687217712402;1.8509023189544678;174
19;-1;8.758829220792734;10.580610996629348;0.4949747468305913;71.87945839433196;7.8241235764449995;0.7095131874084473;1.940216302871704;174
15;-2;7.683116270115512;9.099187816785454;0.32015621187163534;82.67199987034607;6.786032534771478;0.8489632606506348;1.5359530448913574;174
16;-2;7.690124374783337;9.11262064477338;0.32015621187163534;82.67199987034607;6.8100396726257015;0.8877239227294922;1.6291966438293457;174
