N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
2.799087504538022
3.183733131170952
2.4363070008835175
1.1190905047716042
1.2631469343662727
2.399806335101748
3.685937093213818
3.101483628909092
3.515597491579381
3.093402083723376
3.808672717636364
0.5002825425153478
1.4588755142391356
0.36311770691633866
0.648208831480686
0.17176713358816975
1.1870396769830618
0.993307695858343
1.0324400630323547
1.0830933720824312
1.7854298680744802
1.5053994749145085
1.6833850614166812
3.3666932934396074
3.9386430260905962
2.5934835016656814
5.313334952572
3.0971826795447526
4.981661536326989
0.6031839603105649
0.3375809082106263
0.17176713370148555
0.4243543004755744
0.42435430047557204
0.758435035628142
1.7561724625031918
0.4960659006258957
1.0544600624499185
0.37249732601165275
3.2232449969322654
4.084635845684117
0.7256311107214869
1.3628157726012242
2.187275740810935
2.6115254474545466
1.5140389235186953
1.7529304819162268
1.6255491881818145
1.6738131135638072
1.7563979716789673
2.1768933330097093
1.9527762539790336
1.7727172847634969
3.557619772571169
3.874849246825825
2.7651428429244866
2.5041579629734083
2.4114933811351533
2.7103983325963807
7.093837242489832
7.800857468560935
7.001065438181818
7.008609967486431
7.800857468562827
6.9101563472727285
2.567357344723305
2.631684170478555
2.5673573447233036
2.132219091688398
3.2318960535939723
3.2318960535939723
2.754564287916645
4.2162273215012895
4.7468843593748336
3.891740819640668
4.192160882919292
3.925136267040283
6.6391680709423175
2.9322232890856217
5.07374477543708
4.57812230292199
4.440262391150128
3.4519492985620492
1.7881041069999952
2.9159733922918383
3.2404426758610834
3.421398721743378
2.6792388290736517
2.4353497942151803
3.3042511988767327
2.084222504359556
1.6657255380635894
1.808783144204829
1.808783144204829
1.6657255380635894
1.6098558052539729
2.5735995354647283
1.8980638132996324
2.188071417091552
2.8172544000818815
2.3763042205329925
2.194430373847708
1.7902194799379207
1.7707634885431636
1.807009835769695
1.141510158873008
1.6516484389953447
4.094767197712476
4.048134014436526
3.6187876118130173
2.9898771110046027
3.855048265872988
3.798830870003723
2.446856971130682
1.1766410094682405
1.9315000543412826
1.0830933717229145
1.0830933717229145
1.0830933717229145
4.129629929621586
3.721315693390509
4.116812717272726
2.098520915217386
2.631684170489786
2.1322190915429653
2.7999754521813385
1.7735402179754678
1.6390221495965611
1.966258648965144
2.4774726585641322
2.2034761438298123
4.277513825700305
4.7559551679027745
3.8596880907601245
4.003046311163623
3.859688091120848
2.7579309043636364
1.222646777505637
1.6602414246873145
1.4293183144756445
0.9098045425523891
0.49081234825343617
1.5875716478657822
3.098859386889889
1.9344272110045526
2.0290475219699706
3.2091608849014004
2.340431127841623
2.7036564959000877
4.275596519741793
3.173675958627393
4.172309082363636
2.0539769526824423
4.57424744010428
3.1638672958041303
1.411347477880662
1.0730374058959549
1.886973964818452
0.36363636436363755
0.8904122343196562
1.594284152945688
0.9886484321642012
1.5365982952678254
0.8765462324390285
1.0906454130439984
1.3333093942544618
0.509167430557686
5.430622806192095
5.546788118892594
4.8874805817616425
5.126160919191326
3.650559156058909
4.687702310028132
0.7256311095686561
0.38990806790330335
2.576112721272728
0.6031839583636555
0.9037466624990715
1.8883799324345136
0.34355272545454874
0.9465887884434235
0.20586719792289945
0.9098045417948901
1.050741814181821
2.3903154342780457
4.973232117726142
5.313809324914033
6.0392955650659
3.909955629185376
4.714032300206971
5.913272999026821
2.5462432090340106
2.0044784294758276
1.9523671943076766
1.8903739912375193
0.9244049967475028
0.6912857118591578
1.9892031554946128
1.4626132938010563
2.1818529453915643
2.2179526509064154
1.3247533038322035
2.335330602404595
0.889007270909091
1.2063679194934875
2.9318098011247424
0.391005977487682
1.523053424309151
0.5037599796042644
1.5340079872056178
2.353365829691631
2.963153886850153
0.5736321876169741
2.8143948134034247
2.2636291658562686
1.990141899311518
0.8445136724366801
1.2935696324274595
0.8515475048402873
1.2880563596363643
0.9453963618764866
0.37249732474215486
1.3623315341245006
2.021559005723735
0.7858867278335127
1.3623315341245006
1.208958155647467
2.053976952517667
1.1484538939873317
3.285024565882103
1.7106993605918233
2.7494545868924405
2.5620460455233474
3.776957382551015
3.5790704055544413
2.6970796197864275
3.4046279638303965
2.740640774640764
3.428232913361013
1.0294398125781237
0.817842893493219
0.817842893493219
0.817842893493219
1.1391063341702399
1.6690295780791706
3.710240625984894
3.72152145292938
3.2184375118353534
3.9315716353820918
4.062206205278663
4.19704182897777
4.003712530724854
4.003712530724855
4.416545962246412
4.094328063491387
4.020178420892376
4.020178420892374
2.3942945400000024
1.79121337514677
1.8705909416493913
2.5284874688044723
0.9795571009968854
1.79121337514677
3.2997185737478127
2.0196068595403736
2.2847136877048406
2.6821422813773905
2.9307415135515185
2.3400408033828777
5.645500604350177
4.496590816953741
3.2089044365072743
2.925188998223994
2.9448258831493543
3.3775336797507203
3.423705978822298
4.271174069493467
2.9911923960967486
1.8423395081277933
4.062206207061214
3.7342833082500344
2.4479812397369205
2.7805603122692473
2.9340412773909343
2.990185610623227
2.990185610623227
2.990185610623227
2.2388933226248517
3.1638672954889167
2.4741375542072337
2.8939689891959652
1.8303638140836351
1.7675701093482268
3.7342833073393056
4.283569585101984
3.4590654568418144
4.700491610074722
4.1723090814545465
6.248871701320147
1.9892031544683049
1.5250161107297278
1.5250161107297284
1.7180609097769983
1.7180609097769983
1.710699360927666
2.0380083633840855
2.27208971784677
3.014863964543136
3.014863964543136
3.014863964543136
2.5325982713105186
1.5717734583747742
1.7419411635068756
2.176893333288735
4.677920547264892
5.659575415277214
4.34622026028323
2.7027346296914034
2.070531214302661
2.427501293242141
0.8492140671285061
0.9799228219888169
0.8492140671285062
1.8969902353390988
1.683385061346453
1.7221805285436185
1.9665625867724756
2.166186743805345
2.455178115810997
2.1582889929611286
6.379217137201433
4.455910926607925
5.649961962299179
2.4353497946259224
2.2154683315385424
2.949139569675456
3.2657003160626497
3.2657003160626497
2.8017635496113096
3.1872523360836986
3.2657003160626483
2.2064544160958937
1.6261636235272567
1.0544600619594153
1.4178256914637812
1.3825714212692477
0.8328627689430805
4.024565862135887
3.3630853700086165
2.000110854163744
4.788589080000001
1.556679561409628
6.4238463177720835
4.289994706808604
3.9744790843814535
3.9744790843814535
4.057607244729725
4.276381597353505
4.369038702409408
2.143689475156275
2.063093337589612
1.7973241642260371
1.9591142103213246
2.3728479524311172
2.182958248423133
2.354442915396393
3.1183587976523968
4.358864966214597
3.8944306920485685
3.546378567432515
3.2294253658192598
2.079434972799986
1.013397879830055
1.013397879830055
0.6716602624441377
0.6716602624441351
0.973500363609636
2.3728479519436916
1.1014170662564644
2.018804534905172
1.1145813752203797
1.2731216033665544
0.6751618156793489
0.7354006399772933
3.822523287142986
2.937710457231311
2.056518668954998
3.105740620713666
1.3438080184480754
2.5013700617532
2.631684170456095
1.539995509413943
1.029439814243314
1.860760727515237
0.7195386614142038
2.5199963386195723
2.48032950223582
2.3402231907835858
2.304637786395723
2.1824742468389555
2.7736047966785287
2.3855552218568588
2.0711812857720733
2.4905142422021607
2.490514242202161
3.208904437311141
2.4092120729938498
2.5374162552178134
1.4658160516001866
0.6504607152890397
1.4323698528783095
1.9662586490945693
1.9609611239148326
1.5446303561465207
1.4390773232434455
0.4638762458568173
0.6373579352962443
1.1793462119076732
1.3741522564214792
1.3313199378191043
1.7221805284921339
2.0349707083612643
1.4428703394259996
3.5005327196363636
3.2089044376544855
1.8074933252587535
2.3198097305574064
3.594498993624796
2.6189891927827835
3.480338054049791
2.8921903085488614
0.6556455571855374
0.6664984500893576
0.28764960560875796
0.8341735966533033
0.35655429308142655
0.9090909090909065
2.057174298364981
5.154434099479877
4.097901728608646
3.1944232028048654
2.777027057654716
2.757930904181819
1.9788029644789729
2.2310138887822366
2.01959432072445
2.291156187971725
4.07356244820062
